temperature,humidity,ventilation rate,volume,CO2_variance,features,scaledFeatures,prediction
23.13,43.82,0.25,65.0,51.714449999999005,[23.13    43.82     0.25    65.      51.71445],[-0.90381455 -0.24474306  0.          0.         -0.352407  ],0
23.13,43.84,0.25,65.0,135.4658000000006,[ 23.13    43.84     0.25    65.     135.4658],[-0.90381455 -0.23955105  0.          0.         -0.3480976 ],0
23.13,43.88,0.25,65.0,0.4512500000000432,[23.13    43.88     0.25    65.       0.45125],[-0.90381455 -0.22916704  0.          0.         -0.35504473],0
23.13,44.04,0.25,65.0,4.118449999999687,[23.13    44.04     0.25    65.       4.11845],[-0.90381455 -0.18763099  0.          0.         -0.35485603],0
23.13,44.42,0.25,65.0,18.0,[23.13 44.42  0.25 65.   18.  ],[-0.90381455 -0.08898288  0.          0.         -0.35414176],0
23.13,44.6,0.25,65.0,0.00979999999999809,[2.313e+01 4.460e+01 2.500e-01 6.500e+01 9.800e-03],[-0.90381455 -0.04225483  0.          0.         -0.35506744],0
23.13,44.94,0.25,65.0,232.17063333333527,[ 23.13        44.94         0.25        65.         232.17063333],[-0.90381455  0.04600927  0.          0.         -0.34312168],0
23.13,44.97,0.25,65.0,3929.06123333333,"[2.31300000e+01 4.49700000e+01 2.50000000e-01 6.50000000e+01
 3.92906123e+03]",[-0.90381455  0.05379727  0.          0.         -0.15289926],0
23.13,44.99,0.25,65.0,2306.924599999995,[2.3130000e+01 4.4990000e+01 2.5000000e-01 6.5000000e+01 2.3069246e+03],[-0.90381455  0.05898928  0.          0.         -0.23636582],0
23.13,45.0,0.25,65.0,34.27919999999883,[23.13   45.      0.25   65.     34.2792],[-0.90381455  0.06158528  0.          0.         -0.35330412],0
23.13,45.05,0.25,65.0,1859.280200000001,[2.3130000e+01 4.5050000e+01 2.5000000e-01 6.5000000e+01 1.8592802e+03],[-0.90381455  0.0745653   0.          0.         -0.25939923],0
23.13,45.06,0.25,65.0,35.44820000000061,[23.13   45.06    0.25   65.     35.4482],[-0.90381455  0.0771613   0.          0.         -0.35324397],0
23.13,45.07,0.25,65.0,4672.544450000007,"[2.31300000e+01 4.50700000e+01 2.50000000e-01 6.50000000e+01
 4.67254445e+03]",[-0.90381455  0.0797573   0.          0.         -0.11464355],0
23.13,45.12,0.25,65.0,1097.543033333337,"[2.31300000e+01 4.51200000e+01 2.50000000e-01 6.50000000e+01
 1.09754303e+03]",[-0.90381455  0.09273732  0.          0.         -0.29859419],0
23.13,45.13,0.25,65.0,1524.0720499999957,"[2.31300000e+01 4.51300000e+01 2.50000000e-01 6.50000000e+01
 1.52407205e+03]",[-0.90381455  0.09533332  0.          0.         -0.27664727],0
23.13,45.19,0.25,65.0,25.476099999999175,[23.13   45.19    0.25   65.     25.4761],[-0.90381455  0.11090934  0.          0.         -0.35375708],0
23.13,45.22,0.25,65.0,33.420986666666735,[23.13       45.22        0.25       65.         33.42098667],[-0.90381455  0.11869735  0.          0.         -0.35334828],0
23.13,45.24,0.25,65.0,1.9689800000000541,[23.13    45.24     0.25    65.       1.96898],[-0.90381455  0.12388935  0.          0.         -0.35496663],0
23.13,45.26,0.25,65.0,9.025866666666493,[23.13       45.26        0.25       65.          9.02586667],[-0.90381455  0.12908136  0.          0.         -0.35460352],0
23.13,45.27,0.25,65.0,5.420933333333849,[23.13       45.27        0.25       65.          5.42093333],[-0.90381455  0.13167736  0.          0.         -0.35478902],0
23.13,45.28,0.25,65.0,1183.4112500000044,"[2.31300000e+01 4.52800000e+01 2.50000000e-01 6.50000000e+01
 1.18341125e+03]",[-0.90381455  0.13427336  0.          0.         -0.29417587],0
23.13,45.3,0.25,65.0,11.356433333333376,[23.13       45.3         0.25       65.         11.35643333],[-0.90381455  0.13946537  0.          0.         -0.35448361],0
23.13,45.32,0.25,65.0,28.64502380952349,[23.13       45.32        0.25       65.         28.64502381],[-0.90381455  0.14465737  0.          0.         -0.35359403],0
23.13,45.34,0.25,65.0,57.815469999999124,[23.13    45.34     0.25    65.      57.81547],[-0.90381455  0.14984938  0.          0.         -0.35209307],0
23.13,45.35,0.25,65.0,64.86605000000243,[23.13    45.35     0.25    65.      64.86605],[-0.90381455  0.15244538  0.          0.         -0.35173028],0
23.13,45.38,0.25,65.0,25.222299999998732,[23.13   45.38    0.25   65.     25.2223],[-0.90381455  0.16023339  0.          0.         -0.35377014],0
23.13,45.39,0.25,65.0,178.88343333333495,[ 23.13        45.39         0.25        65.         178.88343333],[-0.90381455  0.1628294   0.          0.         -0.34586355],0
23.13,45.55,0.25,65.0,13088.315833333338,"[2.31300000e+01 4.55500000e+01 2.50000000e-01 6.50000000e+01
 1.30883158e+04]",[-0.90381455  0.20436544  0.          0.          0.3183875 ],0
23.13,45.75,0.25,65.0,16596.573433333375,"[2.31300000e+01 4.57500000e+01 2.50000000e-01 6.50000000e+01
 1.65965734e+04]",[-0.90381455  0.2562855   0.          0.          0.49890386],0
23.13,45.79,0.25,65.0,32027.785033333326,[2.3130000e+01 4.5790000e+01 2.5000000e-01 6.5000000e+01 3.2027785e+04],[-0.90381455  0.26666951  0.          0.          1.29291232],0
23.13,45.82,0.25,65.0,29.95380000000095,[23.13   45.82    0.25   65.     29.9538],[-0.90381455  0.27445752  0.          0.         -0.35352668],0
23.13,45.83,0.25,65.0,0.1922000000000028,[23.13   45.83    0.25   65.      0.1922],[-0.90381455  0.27705352  0.          0.         -0.35505806],0
23.13,45.84,0.25,65.0,8192.0,[2.313e+01 4.584e+01 2.500e-01 6.500e+01 8.192e+03],[-0.90381455  0.27964953  0.          0.          0.066449  ],0
23.13,45.85,0.25,65.0,9230.778733333338,"[2.31300000e+01 4.58500000e+01 2.50000000e-01 6.50000000e+01
 9.23077873e+03]",[-0.90381455  0.28224553  0.          0.          0.11989906],0
23.13,45.86,0.25,65.0,101.88929999999765,[ 23.13    45.86     0.25    65.     101.8893],[-0.90381455  0.28484153  0.          0.         -0.34982526],0
23.13,45.88,0.25,65.0,4627.219999999982,[2.31300e+01 4.58800e+01 2.50000e-01 6.50000e+01 4.62722e+03],[-0.90381455  0.29003354  0.          0.         -0.1169757 ],0
23.13,45.91,0.25,65.0,2666.9082999999982,[2.3130000e+01 4.5910000e+01 2.5000000e-01 6.5000000e+01 2.6669083e+03],[-0.90381455  0.29782155  0.          0.         -0.21784297],0
23.13,45.92,0.25,65.0,9036.569199999994,[2.3130000e+01 4.5920000e+01 2.5000000e-01 6.5000000e+01 9.0365692e+03],[-0.90381455  0.30041755  0.          0.          0.10990606],0
23.13,45.96,0.25,65.0,2106.0049999999837,[2.313000e+01 4.596000e+01 2.500000e-01 6.500000e+01 2.106005e+03],[-0.90381455  0.31080156  0.          0.         -0.24670408],0
23.13,46.0,0.25,65.0,15.680000000001401,[23.13 46.    0.25 65.   15.68],[-0.90381455  0.32118557  0.          0.         -0.35426114],0
23.13,46.06,0.25,65.0,4185.2100500000115,"[2.31300000e+01 4.60600000e+01 2.50000000e-01 6.50000000e+01
 4.18521005e+03]",[-0.90381455  0.33676159  0.          0.         -0.1397192 ],0
23.13,46.09,0.25,65.0,1874.4312333333291,"[2.31300000e+01 4.60900000e+01 2.50000000e-01 6.50000000e+01
 1.87443123e+03]",[-0.90381455  0.3445496   0.          0.         -0.25861964],0
23.13,46.13,0.25,65.0,4103.274050000014,"[2.31300000e+01 4.61300000e+01 2.50000000e-01 6.50000000e+01
 4.10327405e+03]",[-0.90381455  0.35493361  0.          0.         -0.14393519],0
23.13,46.77,0.25,65.0,0.78125,[23.13    46.77     0.25    65.       0.78125],[-0.90381455  0.52107779  0.          0.         -0.35502775],0
23.13,46.8,0.25,65.0,2010.104999999995,[2.313000e+01 4.680000e+01 2.500000e-01 6.500000e+01 2.010105e+03],[-0.90381455  0.5288658   0.          0.         -0.25163859],0
23.13,46.86,0.25,65.0,2555.2841333333326,"[2.31300000e+01 4.68600000e+01 2.50000000e-01 6.50000000e+01
 2.55528413e+03]",[-0.90381455  0.54444182  0.          0.         -0.22358655],0
23.13,46.93,0.25,65.0,5348.882449999995,"[2.31300000e+01 4.69300000e+01 2.50000000e-01 6.50000000e+01
 5.34888245e+03]",[-0.90381455  0.56261384  0.          0.         -0.07984277],0
23.13,47.01,0.25,65.0,0.009800000000029922,[2.313e+01 4.701e+01 2.500e-01 6.500e+01 9.800e-03],[-0.90381455  0.58338186  0.          0.         -0.35506744],0
23.13,47.02,0.25,65.0,343.4050333333279,"[2.31300000e+01 4.70200000e+01 2.50000000e-01 6.50000000e+01
 3.43405033e+02]",[-0.90381455  0.58597787  0.          0.         -0.33739814],0
23.13,47.1,0.25,65.0,2871.304199999989,[2.3130000e+01 4.7100000e+01 2.5000000e-01 6.5000000e+01 2.8713042e+03],[-0.90381455  0.60674589  0.          0.         -0.20732583],0
23.13,47.16,0.25,65.0,10.71844999999998,[23.13    47.16     0.25    65.      10.71845],[-0.90381455  0.62232191  0.          0.         -0.35451643],0
23.13,47.18,0.25,65.0,17499.463199999987,"[2.31300000e+01 4.71800000e+01 2.50000000e-01 6.50000000e+01
 1.74994632e+04]",[-0.90381455  0.62751391  0.          0.          0.54536179],0
23.13,47.25,0.25,65.0,57.510633333334496,[23.13       47.25        0.25       65.         57.51063333],[-0.90381455  0.64568593  0.          0.         -0.35210876],0
23.13,47.3,0.25,65.0,1631.547700000009,[2.3130000e+01 4.7300000e+01 2.5000000e-01 6.5000000e+01 1.6315477e+03],[-0.90381455  0.65866595  0.          0.         -0.27111714],0
23.13,47.36,0.25,65.0,1.729800000000237,[23.13   47.36    0.25   65.      1.7298],[-0.90381455  0.67424196  0.          0.         -0.35497894],0
23.13,48.45,0.25,65.0,18431.999999999967,[2.3130e+01 4.8450e+01 2.5000e-01 6.5000e+01 1.8432e+04],[-0.90381455  0.95720628  0.          0.          0.59334519],0
23.13,48.46,0.25,65.0,18547.380000000016,[2.313000e+01 4.846000e+01 2.500000e-01 6.500000e+01 1.854738e+04],[-0.90381455  0.95980228  0.          0.          0.59928204],0
23.13,48.52,0.25,65.0,12900.41409999999,"[2.31300000e+01 4.85200000e+01 2.50000000e-01 6.50000000e+01
 1.29004141e+04]",[-0.90381455  0.9753783   0.          0.          0.30871907],0
23.13,48.53,0.25,65.0,1.1425999999998784,[23.13   48.53    0.25   65.      1.1426],[-0.90381455  0.9779743   0.          0.         -0.35500916],0
23.13,48.54,0.25,65.0,4228.320800000003,[2.3130000e+01 4.8540000e+01 2.5000000e-01 6.5000000e+01 4.2283208e+03],[-0.90381455  0.9805703   0.          0.         -0.13750094],0
23.13,48.56,0.25,65.0,12646.814433333308,"[2.31300000e+01 4.85600000e+01 2.50000000e-01 6.50000000e+01
 1.26468144e+04]",[-0.90381455  0.98576231  0.          0.          0.29567017],0
23.13,48.58,0.25,65.0,1.6561999999998842,[23.13   48.58    0.25   65.      1.6562],[-0.90381455  0.99095432  0.          0.         -0.35498273],0
23.13,48.62,0.25,65.0,442.97700000000214,[2.31300e+01 4.86200e+01 2.50000e-01 6.50000e+01 4.42977e+02],[-0.90381455  1.00133833  0.          0.         -0.3322747 ],0
23.13,48.82,0.25,65.0,853.671200000002,[2.313000e+01 4.882000e+01 2.500000e-01 6.500000e+01 8.536712e+02],[-0.90381455  1.05325839  0.          0.         -0.31114255],0
23.13,48.83,0.25,65.0,731.913800000004,[2.313000e+01 4.883000e+01 2.500000e-01 6.500000e+01 7.319138e+02],[-0.90381455  1.05585439  0.          0.         -0.31740754],0
23.13,48.84,0.25,65.0,2.7004000000002026,[23.13   48.84    0.25   65.      2.7004],[-0.90381455  1.05845039  0.          0.         -0.354929  ],0
23.13,48.87,0.25,65.0,113.55245000000247,[ 23.13     48.87      0.25     65.      113.55245],[-0.90381455  1.0662384   0.          0.         -0.34922514],0
23.13,49.08,0.25,65.0,95.91124999999874,[23.13    49.08     0.25    65.      95.91125],[-0.90381455  1.12075446  0.          0.         -0.35013286],0
23.13,49.39,0.25,65.0,92.30789166666774,[23.13       49.39        0.25       65.         92.30789167],[-0.90381455  1.20123055  0.          0.         -0.35031827],0
23.13,49.4,0.25,65.0,68.3780333333307,[23.13       49.4         0.25       65.         68.37803333],[-0.90381455  1.20382655  0.          0.         -0.35154958],0
23.13,49.42,0.25,65.0,195.54775833333028,[ 23.13        49.42         0.25        65.         195.54775833],[-0.90381455  1.20901856  0.          0.         -0.3450061 ],0
23.13,49.43,0.25,65.0,56.39220000000246,[23.13   49.43    0.25   65.     56.3922],[-0.90381455  1.21161456  0.          0.         -0.3521663 ],0
23.13,49.44,0.25,65.0,291.44110000000103,[2.313000e+01 4.944000e+01 2.500000e-01 6.500000e+01 2.914411e+02],[-0.90381455  1.21421056  0.          0.         -0.34007193],0
23.13,49.45,0.25,65.0,10.68813333333321,[23.13       49.45        0.25       65.         10.68813333],[-0.90381455  1.21680657  0.          0.         -0.35451799],0
23.13,49.54,0.25,65.0,0.4324500000001649,[23.13    49.54     0.25    65.       0.43245],[-0.90381455  1.24017059  0.          0.         -0.3550457 ],0
23.13,49.55,0.25,65.0,18.44730000000019,[23.13   49.55    0.25   65.     18.4473],[-0.90381455  1.2427666   0.          0.         -0.35411875],0
23.13,49.59,0.25,65.0,2.808624999999981,[23.13     49.59      0.25     65.        2.808625],[-0.90381455  1.25315061  0.          0.         -0.35492343],0
23.13,49.61,0.25,65.0,31605.999433333378,"[2.31300000e+01 4.96100000e+01 2.50000000e-01 6.50000000e+01
 3.16059994e+04]",[-0.90381455  1.25834261  0.          0.          1.27120946],0
23.13,50.25,0.25,65.0,1.9800500000002443,[23.13    50.25     0.25    65.       1.98005],[-0.90381455  1.4244868   0.          0.         -0.35496607],0
23.13,50.34,0.25,65.0,0.732050000000044,[23.13    50.34     0.25    65.       0.73205],[-0.90381455  1.44785082  0.          0.         -0.35503028],0
23.13,50.36,0.25,65.0,1.0368000000000785,[23.13   50.36    0.25   65.      1.0368],[-0.90381455  1.45304283  0.          0.         -0.3550146 ],0
23.13,50.61,0.25,65.0,108.63380000000181,[ 23.13    50.61     0.25    65.     108.6338],[-0.90381455  1.5179429   0.          0.         -0.34947823],0
23.13,50.66,0.25,65.0,8853.812450000021,"[2.31300000e+01 5.06600000e+01 2.50000000e-01 6.50000000e+01
 8.85381245e+03]",[-0.90381455  1.53092292  0.          0.          0.10050237],0
23.13,50.67,0.25,65.0,0.41405000000017794,[23.13    50.67     0.25    65.       0.41405],[-0.90381455  1.53351892  0.          0.         -0.35504664],0
23.13,50.69,0.25,65.0,9159.811249999988,"[2.31300000e+01 5.06900000e+01 2.50000000e-01 6.50000000e+01
 9.15981125e+03]",[-0.90381455  1.53871093  0.          0.          0.11624745],0
23.13,50.7,0.25,65.0,39.78947000000083,[23.13    50.7      0.25    65.      39.78947],[-0.90381455  1.54130693  0.          0.         -0.35302059],0
23.13,50.72,0.25,65.0,0.33493333333331377,[23.13       50.72        0.25       65.          0.33493333],[-0.90381455  1.54649893  0.          0.         -0.35505071],0
23.13,50.74,0.25,65.0,0.15743333333331885,[23.13       50.74        0.25       65.          0.15743333],[-0.90381455  1.55169094  0.          0.         -0.35505985],0
23.13,50.77,0.25,65.0,63.84500000000077,[23.13  50.77   0.25  65.    63.845],[-0.90381455  1.55947895  0.          0.         -0.35178282],0
23.13,50.78,0.25,65.0,260.3637583333308,"[2.31300000e+01 5.07800000e+01 2.50000000e-01 6.50000000e+01
 2.60363758e+02]",[-0.90381455  1.56207495  0.          0.         -0.34167101],0
23.13,50.79,0.25,65.0,204.24606999999875,[ 23.13     50.79      0.25     65.      204.24607],[-0.90381455  1.56467095  0.          0.         -0.34455853],0
23.13,50.8,0.25,65.0,524.399899999995,[2.313000e+01 5.080000e+01 2.500000e-01 6.500000e+01 5.243999e+02],[-0.90381455  1.56726696  0.          0.         -0.32808511],0
23.13,50.82,0.25,65.0,1299.4802000000009,[2.3130000e+01 5.0820000e+01 2.5000000e-01 6.5000000e+01 1.2994802e+03],[-0.90381455  1.57245896  0.          0.         -0.28820358],0
23.13,50.83,0.25,65.0,674.1791999999969,[2.313000e+01 5.083000e+01 2.500000e-01 6.500000e+01 6.741792e+02],[-0.90381455  1.57505497  0.          0.         -0.32037826],0
23.13,50.85,0.25,65.0,614.2512500000064,[2.3130000e+01 5.0850000e+01 2.5000000e-01 6.5000000e+01 6.1425125e+02],[-0.90381455  1.58024697  0.          0.         -0.32346183],0
23.13,50.87,0.25,65.0,220.32425666666592,[ 23.13        50.87         0.25        65.         220.32425667],[-0.90381455  1.58543898  0.          0.         -0.34373123],0
23.13,50.89,0.25,65.0,1051.1112499999958,"[2.31300000e+01 5.08900000e+01 2.50000000e-01 6.50000000e+01
 1.05111125e+03]",[-0.90381455  1.59063098  0.          0.         -0.30098333],0
23.13,50.9,0.25,65.0,154.56023333333255,[ 23.13        50.9          0.25        65.         154.56023333],[-0.90381455  1.59322699  0.          0.         -0.3471151 ],0
23.13,50.91,0.25,65.0,1201.9601333333285,"[2.31300000e+01 5.09100000e+01 2.50000000e-01 6.50000000e+01
 1.20196013e+03]",[-0.90381455  1.59582299  0.          0.         -0.29322144],0
23.14,35.88,0.25,65.0,15.714299999999861,[23.14   35.88    0.25   65.     15.7143],[-0.8821004  -2.30596935  0.          0.         -0.35425937],2
23.14,36.0,0.25,65.0,1.3447999999998843,[23.14   36.      0.25   65.      1.3448],[-0.8821004  -2.27481732  0.          0.         -0.35499875],2
23.14,36.05,0.25,65.0,3.2972333333333745,[23.14       36.05        0.25       65.          3.29723333],[-0.8821004  -2.2618373   0.          0.         -0.35489829],2
23.14,36.13,0.25,65.0,2.842899999999915,[23.14   36.13    0.25   65.      2.8429],[-0.8821004  -2.24106928  0.          0.         -0.35492167],2
23.14,36.14,0.25,65.0,1449.3744916666665,"[2.31400000e+01 3.61400000e+01 2.50000000e-01 6.50000000e+01
 1.44937449e+03]",[-0.8821004  -2.23847328  0.          0.         -0.28049081],2
23.14,36.15,0.25,65.0,0.5530916666666271,[23.14       36.15        0.25       65.          0.55309167],[-0.8821004  -2.23587727  0.          0.         -0.35503949],2
23.14,36.22,0.25,65.0,0.11520000000000873,[23.14   36.22    0.25   65.      0.1152],[-0.8821004  -2.21770525  0.          0.         -0.35506202],2
23.14,36.28,0.25,65.0,53.768450000000634,[23.14    36.28     0.25    65.      53.76845],[-0.8821004  -2.20212924  0.          0.         -0.35230131],2
23.14,36.71,0.25,65.0,37.93205000000032,[23.14    36.71     0.25    65.      37.93205],[-0.8821004  -2.09050111  0.          0.         -0.35311617],2
23.14,38.07,0.25,65.0,0.13004999999999536,[23.14    38.07     0.25    65.       0.13005],[-0.8821004  -1.73744472  0.          0.         -0.35506126],2
23.14,38.14,0.25,65.0,0.16244999999999613,[23.14    38.14     0.25    65.       0.16245],[-0.8821004  -1.7192727   0.          0.         -0.35505959],2
23.14,38.27,0.25,65.0,0.048050000000035946,[2.314e+01 3.827e+01 2.500e-01 6.500e+01 4.805e-02],[-0.8821004  -1.68552466  0.          0.         -0.35506548],2
23.14,38.36,0.25,65.0,0.00044999999999918147,[2.314e+01 3.836e+01 2.500e-01 6.500e+01 4.500e-04],[-0.8821004  -1.66216063  0.          0.         -0.35506792],2
23.14,39.64,0.25,65.0,0.024200000000006,[2.314e+01 3.964e+01 2.500e-01 6.500e+01 2.420e-02],[-0.8821004  -1.32987227  0.          0.         -0.3550667 ],2
23.14,39.88,0.25,65.0,1.0368000000000785,[23.14   39.88    0.25   65.      1.0368],[-0.8821004 -1.2675682  0.         0.        -0.3550146],2
